MR,Source,Followup,Result,BLEU_Score,,,
5,Schedule your COVID-19 vaccination at least one week before or after surgeries. This will reduce the chance that adverse events following the vaccination (such as fever) are attributed as surgical complications (such as wound infection).,At least one week before or after surgeries is recommended to schedule your COVID-19 vaccination. The chance that adverse events following the vaccination (such as fever) are attributed as surgical complications (such as wound infection) will be reduce.,It is recommended to schedule the vaccination against COVID-19 at least one week before or after surgery. The chance that post-vaccination adverse events (such as fever) will be attributed to surgical complications (such as wound infection) is reduced.,0.789473684,,,
5,Talk to your doctor or regular health professional if you have concerns about your health and getting a COVID-19 vaccine. You cannot consult a doctor on-site at a COVID-19 vaccine centre.,"If you have concerns about your health and getting a COVID-19 vaccine, talk to your doctor or regular health professional. COVID-19 vaccine centre does not allow consultation.","If you have concerns about your health and getting the COVID-19 vaccine, talk to your doctor or healthcare professional. The COVID-19 vaccine center does not allow consultations.",0.814814815,,,
5,Bring a face mask to your vaccine appointment,Vaccine appointment requires face mask,A face mask is required for the time of vaccination,0.2,,,
5,Bring any emails about your vaccination appointment (on your phone or printed) to your vaccine appointment,Vaccine appointment requires emails about your vaccination appointment (on your phone or printed) ,"For the vaccination appointment, e-mails about the vaccination appointment must be sent (by phone or in print)",0.294117647,,,
5,"Bring photo identification, if you have one, such as a passport or driver’s licence to your vaccine appointment","Vaccine appointment requires photo identification, if you have one, such as a passport or driver’s licence","Photo identification is required for the vaccination appointment, if available, such as a passport or driver's license",0.352941176,,,
5,Bring a Medicare card or Individual Healthcare Identifier (IHI) number if you have don’t have a Medicare card. You can still get vaccinated if you don’t have a Medicare card or a IHI number.,"If you have don’t have a Medicare card, then bring a Individual Healthcare Identifier (IHI) number. If you don’t have a Medicare card or a IHI number, you can still get vaccinated.","If you do not have a Medicare card, bring your Individual Health Identification (IHI) number. If you don't have a Medicare card or IHI number, you can still get vaccinated.",0.748405588,,,
5,Vaccines are free. There may be an additional charge if you get vaccinated at a GP or pharmacy.,"Vaccines are free. If you get vaccinated at a GP or pharmacy, there may be an additional charge ","Vaccinations are free. If you get the vaccine from a family doctor or a pharmacy, you have to pay a surcharge",0.380952381,,,
5,Don't go to a vaccine appointment if you think you may have COVID-19.,"if you think you may have COVID-19, don't go to a vaccine appointment ","if you think you may be infected with COVID-19, do not go to a vaccination appointment",0.625,,,
5," If you have symptoms, get tested and isolate until you receive a negative result.","Get tested and isolate until you receive a negative result, if you have symptoms.","If you have symptoms, get tested and isolate yourself until you get a negative result.",0.6,,,
5,You must tell your immunisation provider beforehand if you are allergic to ingredients in a COVID-19 vaccine (such as polyethylene glycol in Pfizer or polysorbate 80 in AstraZeneca and Novavax) or have had anaphylaxis (a severe allergic reaction) to other vaccines and medicines.,"If you are allergic to ingredients in a COVID-19 vaccine (such as polyethylene glycol in Pfizer or polysorbate 80 in AstraZeneca and Novavax) or have had anaphylaxis (a severe allergic reaction) to other vaccines and medicines, you must tell your immunisation provider beforehand.","If you are allergic to any of the ingredients in the COVID-19 vaccine (such as polyethylene glycol in Pfizer or polysorbate 80 in AstraZeneca and Novavax), or have had an anaphylactic reaction (severe allergic reaction) to other vaccines and medicines, you should tell your vaccinator in advance.",0.723404255,,,
5,"After receiving your vaccine, you will be asked to wait for 15 minutes to make sure you're okay.","To make sure you're okay, after receiving your vaccine, you will be asked to wait for 15 minutes ","To ensure that everything is in order, you must wait 15 minutes after the injection.",0.327492301,,,
5,Vaccines are delivered by trained professionals who have medications and equipment on hand to respond to any issues.,"Trained professionals who have medications and equipment on hand to respond to any issues, are there to administer your vaccine.",Trained professionals with medicines and equipment on hand to respond to any problem are there to administer the vaccine.,0.748996958,,,
